CATEGORIA,SUBCATEGORIA,Ano,Producao,Comercio
VINHO FINO DE MESA,Branco,2020,15487915,0
VINHO FINO DE MESA,Rosado,2020,1576888,0
SUCO,SUCO,2020,69261287,0
SUCO,Suco de uva integral,2020,40718523,0
SUCO,Suco de uva concentrado,2020,27963865,0
SUCO,Suco de uva adoçado,2020,107289,0
SUCO,Suco de uva orgânico,2020,471610,0
SUCO,Suco de uva reconstituído,2020,0,0
DERIVADOS,DERIVADOS,2020,92533804,0
DERIVADOS,Espumante,2020,32399,0
DERIVADOS,Espumante moscatel,2020,689139,0
DERIVADOS,Base espumante,2020,0,0
DERIVADOS,Base espumante moscatel,2020,3006705,0
DERIVADOS,Base Champenoise champanha,2020,200777,0
DERIVADOS,Base Charmat champanha,2020,2487939,0
DERIVADOS,Bebida de uva,2020,0,0
DERIVADOS,Polpa de uva,2020,1803472,0
DERIVADOS,Mosto simples,2020,80355474,0
DERIVADOS,Mosto concentrado,2020,0,0
DERIVADOS,Mosto de uva com bagaço,2020,3078256,0
DERIVADOS,Mosto dessulfitado,2020,5000,0
DERIVADOS,Mistelas,2020,0,0
DERIVADOS,Néctar de uva,2020,46000,0
DERIVADOS,Licorosos,2020,0,0
DERIVADOS,Compostos,2020,0,0
DERIVADOS,Jeropiga,2020,2000,0
DERIVADOS,Filtrado,2020,0,0
DERIVADOS,Frisante,2020,0,0
DERIVADOS,Vinho leve,2020,0,0
DERIVADOS,Vinho licoroso,2020,48678,0
DERIVADOS,Brandy,2020,0,0
DERIVADOS,Destilado,2020,0,0
DERIVADOS,Bagaceira,2020,0,0
DERIVADOS,Licor de bagaceira,2020,5800,0
DERIVADOS,Vinagre,2020,10000,0
DERIVADOS,Borra líquida,2020,509378,0
DERIVADOS,Borra seca,2020,167587,0
DERIVADOS,Vinho Composto,2020,0,0
DERIVADOS,Pisco,2020,1000,0
DERIVADOS,Vinho orgânico,2020,18700,0
DERIVADOS,Espumante orgânico,2020,0,0
DERIVADOS,Destilado alcoólico simples de bagaceira,2020,500,0
DERIVADOS,Vinho acidificado,2020,65000,0
DERIVADOS,Mosto parcialmente fermentado,2020,0,0
DERIVADOS,Outros derivados,2020,0,0
VINHO DE MESA,VINHO DE MESA,2021,173899995,210012238
VINHO DE MESA,Tinto,2021,146075996,185653678
VINHO DE MESA,Branco,2021,26432799,22426954
VINHO DE MESA,Rosado,2021,1391200,1931606
VINHO  FINO DE MESA,VINHO FINO DE MESA (VINIFERA),2021,43474998,0
VINHO FINO DE MESA,Tinto,2021,20433249,0
VINHO FINO DE MESA,Branco,2021,20867999,0
VINHO FINO DE MESA,Rosado,2021,2173750,0
SUCO,SUCO,2021,100932264,0
SUCO,Suco de uva integral,2021,68038479,0
SUCO,Suco de uva concentrado,2021,32131218,0
SUCO,Suco de uva adoçado,2021,40450,0
SUCO,Suco de uva orgânico,2021,722117,0
SUCO,Suco de uva reconstituído,2021,0,0
DERIVADOS,DERIVADOS,2021,169031493,0
DERIVADOS,Espumante,2021,70091,0
DERIVADOS,Espumante moscatel,2021,11950,0
DERIVADOS,Base espumante,2021,5475049,0
DERIVADOS,Base espumante moscatel,2021,5549471,0
DERIVADOS,Base Champenoise champanha,2021,0,0
DERIVADOS,Base Charmat champanha,2021,0,0
DERIVADOS,Bebida de uva,2021,2000,0
DERIVADOS,Polpa de uva,2021,1180578,0
DERIVADOS,Mosto simples,2021,153579926,0
DERIVADOS,Mosto concentrado,2021,0,0
DERIVADOS,Mosto de uva com bagaço,2021,618764,0
DERIVADOS,Mosto dessulfitado,2021,1532000,0
DERIVADOS,Mistelas,2021,2500,0
DERIVADOS,Néctar de uva,2021,18187,0
DERIVADOS,Licorosos,2021,0,0
DERIVADOS,Compostos,2021,0,0
DERIVADOS,Jeropiga,2021,3540,0
DERIVADOS,Filtrado,2021,0,0
DERIVADOS,Frisante,2021,1390,0
DERIVADOS,Vinho leve,2021,0,0
DERIVADOS,Vinho licoroso,2021,30000,0
DERIVADOS,Brandy,2021,120,0
DERIVADOS,Destilado,2021,0,0
DERIVADOS,Bagaceira,2021,12060,0
DERIVADOS,Licor de bagaceira,2021,0,0
DERIVADOS,Vinagre,2021,7500,0
DERIVADOS,Borra líquida,2021,116450,0
DERIVADOS,Borra seca,2021,16789,0
DERIVADOS,Vinho Composto,2021,160000,0
DERIVADOS,Pisco,2021,0,0
DERIVADOS,Vinho orgânico,2021,93884,0
DERIVADOS,Espumante orgânico,2021,2412,0
DERIVADOS,Destilado alcoólico simples de bagaceira,2021,3000,0
DERIVADOS,Vinho acidificado,2021,0,0
DERIVADOS,Mosto parcialmente fermentado,2021,543510,0
DERIVADOS,Outros derivados,2021,322,0
VINHO DE MESA,VINHO DE MESA,2022,195031611,187939996
VINHO DE MESA,Tinto,2022,162844214,165067340
VINHO DE MESA,Branco,2022,30198430,20658933
VINHO DE MESA,Rosado,2022,1988968,2213723
VINHO  FINO DE MESA,VINHO FINO DE MESA (VINIFERA),2022,47511796,0
VINHO FINO DE MESA,Tinto,2022,24417918,0
VINHO FINO DE MESA,Branco,2022,20896613,0
VINHO FINO DE MESA,Rosado,2022,2197265,0
SUCO,SUCO,2022,65809079,0
SUCO,Suco de uva integral,2022,35248305,0
SUCO,Suco de uva concentrado,2022,29892550,0
SUCO,Suco de uva adoçado,2022,79130,0
SUCO,Suco de uva orgânico,2022,589094,0
SUCO,Suco de uva reconstituído,2022,0,0
DERIVADOS,DERIVADOS,2022,138501226,0
DERIVADOS,Espumante,2022,70759,0
DERIVADOS,Espumante moscatel,2022,27200,0
DERIVADOS,Base espumante,2022,0,0
DERIVADOS,Base espumante moscatel,2022,6308043,0
DERIVADOS,Base Champenoise champanha,2022,1146717,0
DERIVADOS,Base Charmat champanha,2022,4078766,0
DERIVADOS,Bebida de uva,2022,0,0
DERIVADOS,Polpa de uva,2022,387886,0
DERIVADOS,Mosto simples,2022,126048241,0
DERIVADOS,Mosto concentrado,2022,0,0
DERIVADOS,Mosto de uva com bagaço,2022,0,0
DERIVADOS,Mosto dessulfitado,2022,0,0
DERIVADOS,Mistelas,2022,0,0
DERIVADOS,Néctar de uva,2022,0,0
DERIVADOS,Licorosos,2022,0,0
DERIVADOS,Compostos,2022,0,0
DERIVADOS,Jeropiga,2022,5000,0
DERIVADOS,Filtrado,2022,0,0
DERIVADOS,Frisante,2022,0,0
DERIVADOS,Vinho leve,2022,0,0
DERIVADOS,Vinho licoroso,2022,67000,0
DERIVADOS,Brandy,2022,0,0
DERIVADOS,Destilado,2022,0,0
DERIVADOS,Bagaceira,2022,4998,0
DERIVADOS,Licor de bagaceira,2022,0,0
DERIVADOS,Vinagre,2022,16200,0
DERIVADOS,Borra líquida,2022,0,0
DERIVADOS,Borra seca,2022,0,0
DERIVADOS,Vinho Composto,2022,0,0
DERIVADOS,Pisco,2022,0,0
DERIVADOS,Vinho orgânico,2022,88890,0
DERIVADOS,Espumante orgânico,2022,0,0
DERIVADOS,Destilado alcoólico simples de bagaceira,2022,4300,0
DERIVADOS,Vinho acidificado,2022,0,0
DERIVADOS,Mosto parcialmente fermentado,2022,0,0
DERIVADOS,Outros derivados,2022,247228,0
VINHO DE MESA,VINHO DE MESA,2023,169762429,187016848
VINHO DE MESA,Tinto,2023,139320884,165097539
VINHO DE MESA,Branco,2023,27910299,19398561
VINHO DE MESA,Rosado,2023,2531246,2520748
VINHO  FINO DE MESA,VINHO FINO DE MESA (VINIFERA),2023,46268556,0
VINHO FINO DE MESA,Tinto,2023,23615783,0
VINHO FINO DE MESA,Branco,2023,20693437,0
VINHO FINO DE MESA,Rosado,2023,1959336,0
SUCO,SUCO,2023,67045238,0
SUCO,Suco de uva integral,2023,38122173,0
SUCO,Suco de uva concentrado,2023,28216760,0
SUCO,Suco de uva adoçado,2023,94587,0
SUCO,Suco de uva orgânico,2023,611718,0
SUCO,Suco de uva reconstituído,2023,0,0
DERIVADOS,DERIVADOS,2023,174716647,0
DERIVADOS,Espumante,2023,65525,0
DERIVADOS,Espumante moscatel,2023,14744,0
DERIVADOS,Base espumante,2023,0,0
DERIVADOS,Base espumante moscatel,2023,6734590,0
DERIVADOS,Base Champenoise champanha,2023,1552243,0
DERIVADOS,Base Charmat champanha,2023,5418118,0
DERIVADOS,Bebida de uva,2023,1627,0
DERIVADOS,Polpa de uva,2023,1388251,0
DERIVADOS,Mosto simples,2023,157848983,0
DERIVADOS,Mosto concentrado,2023,0,0
DERIVADOS,Mosto de uva com bagaço,2023,7784,0
DERIVADOS,Mosto dessulfitado,2023,0,0
DERIVADOS,Mistelas,2023,600,0
DERIVADOS,Néctar de uva,2023,70976,0
DERIVADOS,Licorosos,2023,0,0
DERIVADOS,Compostos,2023,0,0
DERIVADOS,Jeropiga,2023,4500,0
DERIVADOS,Filtrado,2023,0,0
DERIVADOS,Frisante,2023,0,0
DERIVADOS,Vinho leve,2023,0,0
DERIVADOS,Vinho licoroso,2023,73600,0
DERIVADOS,Brandy,2023,450,0
DERIVADOS,Destilado,2023,0,0
DERIVADOS,Bagaceira,2023,0,0
DERIVADOS,Licor de bagaceira,2023,0,0
DERIVADOS,Vinagre,2023,9000,0
DERIVADOS,Borra líquida,2023,758140,0
DERIVADOS,Borra seca,2023,17200,0
DERIVADOS,Vinho Composto,2023,0,0
DERIVADOS,Pisco,2023,0,0
DERIVADOS,Vinho orgânico,2023,94150,0
DERIVADOS,Espumante orgânico,2023,1365,0
DERIVADOS,Destilado alcoólico simples de bagaceira,2023,0,0
DERIVADOS,Vinho acidificado,2023,2500,0
DERIVADOS,Mosto parcialmente fermentado,2023,0,0
DERIVADOS,Outros derivados,2023,652301,0
VINHO  FINO DE MESA,VINHO  FINO DE MESA,2009,0,33080270
VINHO  FINO DE MESA,Tinto,2009,0,19576295
VINHO  FINO DE MESA,Rosado,2009,0,213835
VINHO  FINO DE MESA,Branco,2009,0,13290140
VINHO FRIZANTE,VINHO FRIZANTE,2009,0,1003596
VINHO ORGÂNICO,VINHO ORGÂNICO,2009,0,0
VINHO ESPECIAL,VINHO ESPECIAL,2009,0,113
VINHO ESPECIAL,Tinto,2009,0,113
VINHO ESPECIAL,Rosado,2009,0,0
VINHO ESPECIAL,Branco,2009,0,0
ESPUMANTES,ESPUMANTES,2009,0,11242890
ESPUMANTES,Espumante  Moscatel,2009,0,2500230
ESPUMANTES,Espumante,2009,0,8742660
ESPUMANTES,Espumante Orgânico,2009,0,0
SUCO DE UVAS,SUCO DE UVAS,2009,0,29131455
SUCO DE UVAS,Suco Natural Integral,2009,0,0
SUCO DE UVAS,Suco Adoçado,2009,0,0
SUCO DE UVAS,Suco Reprocessado/reconstituido,2009,0,0
SUCO DE UVAS,Suco Orgânico,2009,0,0
SUCO DE UVAS,Outros sucos de uvas,2009,0,0
SUCO DE UVAS CONCENTRADO,SUCO DE UVAS CONCENTRADO,2009,0,31861857
OUTROS PRODUTOS COMERCIALIZADOS,OUTROS PRODUTOS COMERCIALIZADOS,2009,0,26554757
OUTROS PRODUTOS COMERCIALIZADOS,Outros vinhos (sem informação detalhada),2009,0,0
OUTROS PRODUTOS COMERCIALIZADOS,"Agrin (fermentado, acetico misto)",2009,0,6745427
OUTROS PRODUTOS COMERCIALIZADOS,Aguardente de vinho 50°gl,2009,0,0
OUTROS PRODUTOS COMERCIALIZADOS,Alcool vinico,2009,0,0
OUTROS PRODUTOS COMERCIALIZADOS,Bagaceira (graspa),2009,0,21133
OUTROS PRODUTOS COMERCIALIZADOS,Base champenoise champanha,2009,0,0
OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,2009,0,0
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,2009,0,0
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,2009,0,1279586
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,2009,0,12000
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,2009,0,0
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),2009,0,7151
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,2009,0,4561959
OUTROS PRODUTOS COMERCIALIZADOS,Coquetel com vinho,2009,0,1354734
OUTROS PRODUTOS COMERCIALIZADOS,Destilado de vinho,2009,0,100
OUTROS PRODUTOS COMERCIALIZADOS,Filtrado doce,2009,0,6533888
OUTROS PRODUTOS COMERCIALIZADOS,Jeropiga,2009,0,14443
OUTROS PRODUTOS COMERCIALIZADOS,Mistelas,2009,0,7034
OUTROS PRODUTOS COMERCIALIZADOS,Mosto concentrado,2009,0,0
OUTROS PRODUTOS COMERCIALIZADOS,Mosto de uva,2009,0,0
OUTROS PRODUTOS COMERCIALIZADOS,Mosto sulfitado,2009,0,0
OUTROS PRODUTOS COMERCIALIZADOS,Nectar de uva,2009,0,4933019
OUTROS PRODUTOS COMERCIALIZADOS,Outros produtos,2009,0,418132
OUTROS PRODUTOS COMERCIALIZADOS,Polpa de uva,2009,0,1339958
OUTROS PRODUTOS COMERCIALIZADOS,Preparado líquido para refresco,2009,0,467005
OUTROS PRODUTOS COMERCIALIZADOS,Refrigerante +50% suco,2009,0,0
OUTROS PRODUTOS COMERCIALIZADOS,Sangria,2009,0,192082
OUTROS PRODUTOS COMERCIALIZADOS,Vinagre balsamico,2009,0,36937
OUTROS PRODUTOS COMERCIALIZADOS,Vinagre duplo,2009,0,426804
OUTROS PRODUTOS COMERCIALIZADOS,Vinagre simples,2009,0,2996318
OUTROS PRODUTOS COMERCIALIZADOS,Vinho acetificado,2009,0,808389
OUTROS PRODUTOS COMERCIALIZADOS,Vinho base para espumantes,2009,0,10649
OUTROS PRODUTOS COMERCIALIZADOS,Vinho composto,2009,0,542123
OUTROS PRODUTOS COMERCIALIZADOS,Vinho licoroso,2009,0,591313
OUTROS PRODUTOS COMERCIALIZADOS,Vinho leve,2009,0,0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho gaseificado,2009,0,0
VINHO  FINO DE MESA,VINHO  FINO DE MESA,2010,0,21390159
VINHO  FINO DE MESA,Tinto,2010,0,15184398
VINHO  FINO DE MESA,Rosado,2010,0,236802
VINHO  FINO DE MESA,Branco,2010,0,5968959
VINHO FRIZANTE,VINHO FRIZANTE,2010,0,1851136
VINHO ORGÂNICO,VINHO ORGÂNICO,2010,0,0
VINHO ESPECIAL,VINHO ESPECIAL,2010,0,293
VINHO ESPECIAL,Tinto,2010,0,293
VINHO ESPECIAL,Rosado,2010,0,0
VINHO ESPECIAL,Branco,2010,0,0
ESPUMANTES,ESPUMANTES,2010,0,12647906
ESPUMANTES,Espumante  Moscatel,2010,0,2946179
ESPUMANTES,Espumante,2010,0,9701727
ESPUMANTES,Espumante Orgânico,2010,0,0
SUCO DE UVAS,SUCO DE UVAS,2010,0,35164681
SUCO DE UVAS,Suco Natural Integral,2010,0,0
SUCO DE UVAS,Suco Adoçado,2010,0,0
SUCO DE UVAS,Suco Reprocessado/reconstituido,2010,0,0
SUCO DE UVAS,Suco Orgânico,2010,0,0
SUCO DE UVAS,Outros sucos de uvas,2010,0,0
SUCO DE UVAS CONCENTRADO,SUCO DE UVAS CONCENTRADO,2010,0,30827991
OUTROS PRODUTOS COMERCIALIZADOS,OUTROS PRODUTOS COMERCIALIZADOS,2010,0,29023870
OUTROS PRODUTOS COMERCIALIZADOS,Outros vinhos (sem informação detalhada),2010,0,0
OUTROS PRODUTOS COMERCIALIZADOS,"Agrin (fermentado, acetico misto)",2010,0,6852708
OUTROS PRODUTOS COMERCIALIZADOS,Aguardente de vinho 50°gl,2010,0,0
OUTROS PRODUTOS COMERCIALIZADOS,Alcool vinico,2010,0,0
OUTROS PRODUTOS COMERCIALIZADOS,Bagaceira (graspa),2010,0,16413
OUTROS PRODUTOS COMERCIALIZADOS,Base champenoise champanha,2010,0,11
OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,2010,0,42847
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,2010,0,18418
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,2010,0,763368
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,2010,0,13000
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,2010,0,46000
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),2010,0,6448
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,2010,0,4674272
OUTROS PRODUTOS COMERCIALIZADOS,Coquetel com vinho,2010,0,977962
OUTROS PRODUTOS COMERCIALIZADOS,Destilado de vinho,2010,0,31814
OUTROS PRODUTOS COMERCIALIZADOS,Filtrado doce,2010,0,6611313
OUTROS PRODUTOS COMERCIALIZADOS,Jeropiga,2010,0,37310
OUTROS PRODUTOS COMERCIALIZADOS,Mistelas,2010,0,26577
OUTROS PRODUTOS COMERCIALIZADOS,Mosto concentrado,2010,0,0
OUTROS PRODUTOS COMERCIALIZADOS,Mosto de uva,2010,0,12438
OUTROS PRODUTOS COMERCIALIZADOS,Mosto sulfitado,2010,0,0
OUTROS PRODUTOS COMERCIALIZADOS,Nectar de uva,2010,0,5397459
OUTROS PRODUTOS COMERCIALIZADOS,Outros produtos,2010,0,284824
OUTROS PRODUTOS COMERCIALIZADOS,Polpa de uva,2010,0,2774322
OUTROS PRODUTOS COMERCIALIZADOS,Preparado líquido para refresco,2010,0,377010
OUTROS PRODUTOS COMERCIALIZADOS,Refrigerante +50% suco,2010,0,0
OUTROS PRODUTOS COMERCIALIZADOS,Sangria,2010,0,172214
OUTROS PRODUTOS COMERCIALIZADOS,Vinagre balsamico,2010,0,67502
OUTROS PRODUTOS COMERCIALIZADOS,Vinagre duplo,2010,0,912242
OUTROS PRODUTOS COMERCIALIZADOS,Vinagre simples,2010,0,3336175
OUTROS PRODUTOS COMERCIALIZADOS,Vinho acetificado,2010,0,1123858
OUTROS PRODUTOS COMERCIALIZADOS,Vinho base para espumantes,2010,0,0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho composto,2010,0,661586
OUTROS PRODUTOS COMERCIALIZADOS,Vinho licoroso,2010,0,638487
OUTROS PRODUTOS COMERCIALIZADOS,Vinho leve,2010,0,0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho gaseificado,2010,0,0
VINHO  FINO DE MESA,VINHO  FINO DE MESA,2011,0,19967310
VINHO  FINO DE MESA,Tinto,2011,0,14876896
VINHO  FINO DE MESA,Rosado,2011,0,211484
VINHO  FINO DE MESA,Branco,2011,0,4878930
VINHO FRIZANTE,VINHO FRIZANTE,2011,0,1706679
VINHO ORGÂNICO,VINHO ORGÂNICO,2011,0,0
VINHO ESPECIAL,VINHO ESPECIAL,2011,0,699
VINHO ESPECIAL,Tinto,2011,0,699
VINHO ESPECIAL,Rosado,2011,0,0
VINHO ESPECIAL,Branco,2011,0,0
ESPUMANTES,ESPUMANTES,2011,0,13305275
ESPUMANTES,Espumante  Moscatel,2011,0,2996441
ESPUMANTES,Espumante,2011,0,10308834
ESPUMANTES,Espumante Orgânico,2011,0,0
SUCO DE UVAS,SUCO DE UVAS,2011,0,45222136
SUCO DE UVAS,Suco Natural Integral,2011,0,0
SUCO DE UVAS,Suco Adoçado,2011,0,0
SUCO DE UVAS,Suco Reprocessado/reconstituido,2011,0,0
SUCO DE UVAS,Suco Orgânico,2011,0,0
SUCO DE UVAS,Outros sucos de uvas,2011,0,0
SUCO DE UVAS CONCENTRADO,SUCO DE UVAS CONCENTRADO,2011,0,34892316
OUTROS PRODUTOS COMERCIALIZADOS,OUTROS PRODUTOS COMERCIALIZADOS,2011,0,28783827
OUTROS PRODUTOS COMERCIALIZADOS,Outros vinhos (sem informação detalhada),2011,0,0
OUTROS PRODUTOS COMERCIALIZADOS,"Agrin (fermentado, acetico misto)",2011,0,5997697
OUTROS PRODUTOS COMERCIALIZADOS,Aguardente de vinho 50°gl,2011,0,0
OUTROS PRODUTOS COMERCIALIZADOS,Alcool vinico,2011,0,0
OUTROS PRODUTOS COMERCIALIZADOS,Bagaceira (graspa),2011,0,18111
OUTROS PRODUTOS COMERCIALIZADOS,Base champenoise champanha,2011,0,41134
OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,2011,0,66220
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,2011,0,22162
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,2011,0,532821
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,2011,0,22016
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,2011,0,73006
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),2011,0,5640
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,2011,0,4684087
OUTROS PRODUTOS COMERCIALIZADOS,Coquetel com vinho,2011,0,805235
OUTROS PRODUTOS COMERCIALIZADOS,Destilado de vinho,2011,0,90364
OUTROS PRODUTOS COMERCIALIZADOS,Filtrado doce,2011,0,7001836
OUTROS PRODUTOS COMERCIALIZADOS,Jeropiga,2011,0,57887
OUTROS PRODUTOS COMERCIALIZADOS,Mistelas,2011,0,983
OUTROS PRODUTOS COMERCIALIZADOS,Mosto concentrado,2011,0,0
OUTROS PRODUTOS COMERCIALIZADOS,Mosto de uva,2011,0,291399
OUTROS PRODUTOS COMERCIALIZADOS,Mosto sulfitado,2011,0,0
OUTROS PRODUTOS COMERCIALIZADOS,Nectar de uva,2011,0,5703340
OUTROS PRODUTOS COMERCIALIZADOS,Outros produtos,2011,0,385029
OUTROS PRODUTOS COMERCIALIZADOS,Polpa de uva,2011,0,1875782
OUTROS PRODUTOS COMERCIALIZADOS,Preparado líquido para refresco,2011,0,367193
OUTROS PRODUTOS COMERCIALIZADOS,Refrigerante +50% suco,2011,0,0
OUTROS PRODUTOS COMERCIALIZADOS,Sangria,2011,0,158868
OUTROS PRODUTOS COMERCIALIZADOS,Vinagre balsamico,2011,0,78540
OUTROS PRODUTOS COMERCIALIZADOS,Vinagre duplo,2011,0,875720
OUTROS PRODUTOS COMERCIALIZADOS,Vinagre simples,2011,0,3386303
OUTROS PRODUTOS COMERCIALIZADOS,Vinho acetificado,2011,0,983700
OUTROS PRODUTOS COMERCIALIZADOS,Vinho base para espumantes,2011,0,0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho composto,2011,0,662965
OUTROS PRODUTOS COMERCIALIZADOS,Vinho licoroso,2011,0,593486
OUTROS PRODUTOS COMERCIALIZADOS,Vinho leve,2011,0,0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho gaseificado,2011,0,0
VINHO  FINO DE MESA,VINHO  FINO DE MESA,2012,0,22469950
VINHO  FINO DE MESA,Tinto,2012,0,15443016
VINHO  FINO DE MESA,Rosado,2012,0,150806
VINHO  FINO DE MESA,Branco,2012,0,6876128
VINHO FRIZANTE,VINHO FRIZANTE,2012,0,1605767
VINHO ORGÂNICO,VINHO ORGÂNICO,2012,0,0
VINHO ESPECIAL,VINHO ESPECIAL,2012,0,239
VINHO ESPECIAL,Tinto,2012,0,239
VINHO ESPECIAL,Rosado,2012,0,0
VINHO ESPECIAL,Branco,2012,0,0
ESPUMANTES,ESPUMANTES,2012,0,14889147
ESPUMANTES,Espumante  Moscatel,2012,0,3610289
ESPUMANTES,Espumante,2012,0,11278858
ESPUMANTES,Espumante Orgânico,2012,0,0
SUCO DE UVAS,SUCO DE UVAS,2012,0,53832204
SUCO DE UVAS,Suco Natural Integral,2012,0,0
SUCO DE UVAS,Suco Adoçado,2012,0,0
SUCO DE UVAS,Suco Reprocessado/reconstituido,2012,0,0
SUCO DE UVAS,Suco Orgânico,2012,0,0
SUCO DE UVAS,Outros sucos de uvas,2012,0,0
SUCO DE UVAS CONCENTRADO,SUCO DE UVAS CONCENTRADO,2012,0,33529324
OUTROS PRODUTOS COMERCIALIZADOS,OUTROS PRODUTOS COMERCIALIZADOS,2012,0,30316511
OUTROS PRODUTOS COMERCIALIZADOS,Outros vinhos (sem informação detalhada),2012,0,0
OUTROS PRODUTOS COMERCIALIZADOS,"Agrin (fermentado, acetico misto)",2012,0,5311258
OUTROS PRODUTOS COMERCIALIZADOS,Aguardente de vinho 50°gl,2012,0,0
OUTROS PRODUTOS COMERCIALIZADOS,Alcool vinico,2012,0,0
OUTROS PRODUTOS COMERCIALIZADOS,Bagaceira (graspa),2012,0,14710
OUTROS PRODUTOS COMERCIALIZADOS,Base champenoise champanha,2012,0,42671
OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,2012,0,46518
OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,2012,0,25921
OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,2012,0,261223
OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,2012,0,21980
OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,2012,0,89000
OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),2012,0,5495
OUTROS PRODUTOS COMERCIALIZADOS,Cooler,2012,0,4258333
OUTROS PRODUTOS COMERCIALIZADOS,Coquetel com vinho,2012,0,907199
OUTROS PRODUTOS COMERCIALIZADOS,Destilado de vinho,2012,0,30000
OUTROS PRODUTOS COMERCIALIZADOS,Filtrado doce,2012,0,7108554
OUTROS PRODUTOS COMERCIALIZADOS,Jeropiga,2012,0,55050
OUTROS PRODUTOS COMERCIALIZADOS,Mistelas,2012,0,5097
OUTROS PRODUTOS COMERCIALIZADOS,Mosto concentrado,2012,0,0
OUTROS PRODUTOS COMERCIALIZADOS,Mosto de uva,2012,0,29304
OUTROS PRODUTOS COMERCIALIZADOS,Mosto sulfitado,2012,0,0
OUTROS PRODUTOS COMERCIALIZADOS,Nectar de uva,2012,0,5644055
OUTROS PRODUTOS COMERCIALIZADOS,Outros produtos,2012,0,484205
OUTROS PRODUTOS COMERCIALIZADOS,Polpa de uva,2012,0,1995839
OUTROS PRODUTOS COMERCIALIZADOS,Preparado líquido para refresco,2012,0,613313
OUTROS PRODUTOS COMERCIALIZADOS,Refrigerante +50% suco,2012,0,0
OUTROS PRODUTOS COMERCIALIZADOS,Sangria,2012,0,73590
OUTROS PRODUTOS COMERCIALIZADOS,Vinagre balsamico,2012,0,102259
OUTROS PRODUTOS COMERCIALIZADOS,Vinagre duplo,2012,0,1208132
OUTROS PRODUTOS COMERCIALIZADOS,Vinagre simples,2012,0,4027358
OUTROS PRODUTOS COMERCIALIZADOS,Vinho acetificado,2012,0,2110450
OUTROS PRODUTOS COMERCIALIZADOS,Vinho base para espumantes,2012,0,0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho composto,2012,0,510914
OUTROS PRODUTOS COMERCIALIZADOS,Vinho licoroso,2012,0,645341
OUTROS PRODUTOS COMERCIALIZADOS,Vinho leve,2012,0,0
OUTROS PRODUTOS COMERCIALIZADOS,Vinho gaseificado,2012,0,0
VINHO  FINO DE MESA,VINHO  FINO DE MESA,2013,0,27912934
VINHO  FINO DE MESA,Tinto,2013,0,19121750
VINHO  FINO DE MESA,Rosado,2013,0,214269
VINHO  FINO DE MESA,Branco,2013,0,8576915
VINHO FRIZANTE,VINHO FRIZANTE,2013,0,1764851
VINHO ORGÂNICO,VINHO ORGÂNICO,2013,0,0
VINHO ESPECIAL,VINHO ESPECIAL,2013,0,2257
VINHO ESPECIAL,Tinto,2013,0,2257
VINHO ESPECIAL,Rosado,2013,0,0
VINHO ESPECIAL,Branco,2013,0,0
ESPUMANTES,ESPUMANTES,2013,0,15978504
ESPUMANTES,Espumante  Moscatel,2013,0,3783531
ESPUMANTES,Espumante,2013,0,12194973
ESPUMANTES,Espumante Orgânico,2013,0,0
SUCO DE UVAS,SUCO DE UVAS,2013,0,75973297
SUCO DE UVAS,Suco Natural Integral,2013,0,0
SUCO DE UVAS,Suco Adoçado,2013,0,0
SUCO DE UVAS,Suco Reprocessado/reconstituido,2013,0,0
